source_file,equipment_id,power_kw,rpm,window_index,padded,rms,peak,crest_factor,std,kurtosis,skewness,p2p,spectral_centroid,spectral_entropy,spectral_energy,band_1x,band_1x_ratio,band_2x,band_2x_ratio,band_3x,band_3x_ratio,band_high,band_high_ratio,label_name,label_no,is_anomaly
STFMK-20201105-LW15-2055_20201125_164030_004.csv,L-DSF-01,2.2,1730.0,3,0,1.002902540855644,9.6895317328766,9.661488866704978,1.002891474930979,3.6830022424821065,-0.7074758016872316,12.85189036035048,822.7003645976861,7.159423832484288,0.19491838238250617,0.011730982741797614,0.060184076013809894,0.0029283477892744774,0.015023456246050271,0.0036439970413186707,0.01869498913739045,0.04464265815011334,0.22903257047612355,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164030_004.csv,L-DSF-01,2.2,1730.0,4,0,0.9960619228151345,9.6895317328766,9.727840720466146,0.9958633853465318,3.305250337415365,-0.642707943229196,12.85189036035048,773.9224578950491,7.1838329977680555,0.1925513935076704,0.012359212723110797,0.06418656597579213,0.004922363403511871,0.025563893949777032,0.002089882494490284,0.01085363474353164,0.052000508386818356,0.2700604105716165,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163951_004.csv,L-DSF-01,2.2,1730.0,0,0,1.0036755305350784,5.8992704414810255,5.877666897319032,1.0036597659772895,1.1870133376207859,-0.4254584609840213,9.140519468958491,773.5489420318075,7.12238829680628,0.1813333778321844,0.007025673656538073,0.038744514333373344,0.00414831672545194,0.022876741033804677,0.004981016642597663,0.02746883503823197,0.04510257809790963,0.24872739170860186,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163951_004.csv,L-DSF-01,2.2,1730.0,1,0,0.9719770491448463,4.550320814027519,4.681510554211387,0.97196331813521,0.428856114556055,-0.22703094050177622,7.478871856628137,821.9447787882929,7.136452607265109,0.1949313444143615,0.007934382938335495,0.040703474149696224,0.0048215950805453826,0.02473483725786151,0.002742069658444463,0.014066848339257861,0.04028514128003581,0.20666323007757298,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163951_004.csv,L-DSF-01,2.2,1730.0,2,0,0.954431892562629,4.694810348062171,4.918957952517479,0.954428746430015,0.5430378246363206,-0.2530032393688404,7.623361390662788,823.9798544751219,7.166540238274633,0.15477638413913017,0.0069470039945921614,0.044884134186436504,0.005057843775116461,0.032678394725709,0.003017808547825207,0.019497861799849685,0.04006985443528309,0.258888684201744,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163951_004.csv,L-DSF-01,2.2,1730.0,3,0,0.9871609928527811,5.075586486547043,5.141599519521171,0.9871603616625307,0.45653372822825933,-0.2495620930385809,7.91311593967932,807.5506908920561,7.1222453096143035,0.19710690103707748,0.005765983334297284,0.029253076903749065,0.0063869233180176115,0.03240334703865177,0.003091351452495279,0.01568362871228831,0.04193119277365499,0.21273325567513934,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163951_004.csv,L-DSF-01,2.2,1730.0,4,0,1.011300397630425,5.075586486547043,5.018871245808482,1.011296176603325,0.5524301158684226,-0.33552807716974387,8.216731803198366,793.5409821523269,7.165527754955217,0.18050906759345545,0.00836473431278262,0.0463396904338444,0.0050364869278558535,0.02790157300684244,0.004095596836675007,0.022689147372358914,0.04658793754937643,0.2580919516702746,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164045_004.csv,L-DSF-01,2.2,1730.0,0,0,0.9960999255819344,6.6322961016673725,6.658263826077531,0.9960987010574474,1.3474802682691767,-0.4564022301387478,9.490740565771755,782.8498294066237,7.162771010855436,0.19951631996231906,0.015112813774362592,0.0757472560501157,0.005715774686093746,0.028648156136667092,0.0028950800635865154,0.014510492495718067,0.04751353660368783,0.23814360956868744,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164045_004.csv,L-DSF-01,2.2,1730.0,1,0,0.990218553034619,6.356075003358127,6.418860749349637,0.9901912971184929,1.649180540483175,-0.4951745157456951,9.43586673053942,817.1198518650507,7.169104690359936,0.17740103716281477,0.006196696382340995,0.03493044055122295,0.005365094758749873,0.030242747418809657,0.003401255801492855,0.019172694003875845,0.04367946810139746,0.2462187865413064,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164045_004.csv,L-DSF-01,2.2,1730.0,2,0,1.0062270054869742,6.356075003358127,6.3167406248212545,1.0061340555684708,1.750561940620015,-0.5423414534519212,9.43586673053942,795.6674549289107,7.141959306366909,0.19420871839221027,0.008205149471290314,0.04224913041607005,0.008978619447909593,0.0462318042271254,0.0019257104489091873,0.009915674563178765,0.0491806976270069,0.2532363018208329,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164045_004.csv,L-DSF-01,2.2,1730.0,3,0,0.99174020607934,7.778083745320993,7.84286418724754,0.9917030592014857,2.09967551366824,-0.5422192154354746,11.678072273818628,807.6294150427476,7.18319258047311,0.1674243183899619,0.008292412936898622,0.049529321765456276,0.004802931233962112,0.02868717806439089,0.004484188926181406,0.026783378718836463,0.04242083370109419,0.2533731904005026,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164045_004.csv,L-DSF-01,2.2,1730.0,4,0,0.9965183027084071,7.778083745320993,7.805259295462379,0.9964313913180722,2.0737673680943383,-0.5558221039850683,11.678072273818628,803.4359021399674,7.153760301896096,0.2037500035896149,0.008359137002721381,0.041026438554366954,0.00804454294077785,0.03948241864564992,0.0041581684845186625,0.020408188521526992,0.04399393640200534,0.21592115645119775,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164054_004.csv,L-DSF-01,2.2,1730.0,0,0,1.0382669758834706,7.962261342406785,7.668799574044004,1.0382633061125468,3.167639406648605,-0.8034389163295139,10.81220157394285,798.751597777134,7.197866244040441,0.16516445802561433,0.010524614679505558,0.06372203078869039,0.004811467280980194,0.029131372079058398,0.00456543287047277,0.027641739179531864,0.04585087740838052,0.27760740995057054,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164054_004.csv,L-DSF-01,2.2,1730.0,1,0,1.0088001238069455,5.18637152024452,5.1411289489808745,1.0087396394820354,1.0079443009627855,-0.39002754216570906,8.255741181674516,787.1683500078726,7.080693861522295,0.20464646418066262,0.00785656369501218,0.0383909085674521,0.005511643931851032,0.02693251483194615,0.005124281070831266,0.025039675575863028,0.04445394681065394,0.21722313643987437,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164054_004.csv,L-DSF-01,2.2,1730.0,2,0,0.9912229436905408,5.169578019166436,5.215353470243279,0.9912139992086826,0.5593173749496354,-0.32538141221049344,8.238947680596432,817.8982710034599,7.169798875445125,0.17156655538722398,0.010337523697513422,0.060253722960059056,0.005308764244827344,0.030942885300958085,0.0024996141503857644,0.014569355575998833,0.04128346436032854,0.24062652693091713,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164054_004.csv,L-DSF-01,2.2,1730.0,3,0,1.0072642296845764,4.969099500721352,4.933263144142909,1.007217129090843,0.4339546239797212,-0.300908719581488,7.886863544323827,799.3209196197828,7.124021098320176,0.20885192199331423,0.011371004765179379,0.054445296249384705,0.007317484302142057,0.03503671037500102,0.0036354634060414798,0.01740689466174919,0.041951927247878384,0.20086924193698036,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164054_004.csv,L-DSF-01,2.2,1730.0,4,0,0.9708456124482475,4.969099500721352,5.118321015207884,0.9708448673939805,0.5203363932311129,-0.32251210504601047,7.698300123697065,822.1956597859003,7.16755182357968,0.16469911398511972,0.007353799091026764,0.04464990073772447,0.009733680559997465,0.05909977488328739,0.003040410217236547,0.018460392066901116,0.03997435256340674,0.24271140017801404,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164036_004.csv,L-DSF-01,2.2,1730.0,0,0,0.9766741734622101,6.398617801792198,6.551435448634011,0.9766728737951418,1.2339863292404374,-0.5207397255467234,9.07870266991028,820.7372964257589,7.143976734493778,0.19266046958623292,0.008397250228286135,0.04358574567123438,0.0059909862311798255,0.03109608444351019,0.0012477518830131397,0.006476429158990803,0.041290077493261496,0.21431525409409669,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164036_004.csv,L-DSF-01,2.2,1730.0,1,0,0.9840277636826074,6.169014745470767,6.2691470435526035,0.9840169338708349,1.038215132058662,-0.4962727656309478,9.214053121780532,790.9019440095509,7.17877097069398,0.16547286814118564,0.006736937431187814,0.04071324505863818,0.00865226750711087,0.05228813402647096,0.004442864774145289,0.026849506049260743,0.042957224313644606,0.2596028267123068,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164036_004.csv,L-DSF-01,2.2,1730.0,2,0,1.0101857704026118,6.5932122142982115,6.526732416418759,1.0101741022750648,1.8137830402060917,-0.5700678070453633,9.638250590607978,806.3265943051298,7.192443565292817,0.21388402898706532,0.007904780749915555,0.03695825624452585,0.007656199710972057,0.035796032771736624,0.0040063014205689645,0.018731185491232944,0.046262375334116215,0.21629653954626946,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164036_004.csv,L-DSF-01,2.2,1730.0,3,0,1.0001295006195463,6.5932122142982115,6.592358499781626,1.0001238481895844,2.1103183370256353,-0.6164466239696678,9.536627120358295,819.7227890467375,7.220392659888942,0.17548440932727208,0.0076528986748897665,0.04361013439443152,0.009805615645410017,0.05587741773186756,0.0036459585602420927,0.02077653835015344,0.04336302489499587,0.24710471466513811,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164036_004.csv,L-DSF-01,2.2,1730.0,4,0,0.9892099725149078,7.631421384675003,7.7146628084082325,0.9891923522121066,2.1068256095206532,-0.5826740438819079,10.574836290735087,819.6694286831175,7.201855335689001,0.19175786291861996,0.007658457549359702,0.039938166982022905,0.007935522575587776,0.04138303616241035,0.003480663667888035,0.018151347824340285,0.04101175191339518,0.2138725958309211,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163915_004.csv,L-DSF-01,2.2,1730.0,0,0,1.005707634860354,6.524521375243409,6.487493133273144,1.0056499797095326,1.6904434937909532,-0.5926280045995971,9.572401061592885,799.1167412067261,7.193243917474689,0.18032429480261689,0.01229186409187174,0.06816532461877323,0.003160693160605691,0.01752782765109598,0.004183538167849814,0.023200080568340043,0.0471547298016068,0.2614995935695875,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163915_004.csv,L-DSF-01,2.2,1730.0,1,0,0.9981301459271625,5.94513828515615,5.956275651435974,0.9980598423936888,1.0727992861728755,-0.3927618292951137,9.01752417369604,816.3786056399928,7.14624715183937,0.2085291856811103,0.010438551963267102,0.05005799034399951,0.004159556884422677,0.01994712093099336,0.005128645041803712,0.024594375243217056,0.040437054932387,0.1939155653454892,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163915_004.csv,L-DSF-01,2.2,1730.0,2,0,1.0115190015566926,8.093704437987777,8.001534746775734,1.01144749864968,3.233733849772433,-0.688184038860576,11.166090326527666,769.2307458269801,7.201000968643244,0.18984027514467997,0.016082772722125997,0.08471739050035135,0.0060757728525966835,0.03200465679880758,0.0035386629453621234,0.018640211844748213,0.054780583600578706,0.28856144229052366,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163915_004.csv,L-DSF-01,2.2,1730.0,3,0,1.0449382534671867,8.093704437987777,7.745629381568229,1.0448779275011089,3.7068423384869176,-0.8746403247575891,11.623558103883504,835.5750394552122,7.154312209348479,0.2020088632287145,0.010360727012654964,0.051288477381928266,0.004104254314797398,0.020317199202049663,0.0031608694063016175,0.01564718179084489,0.04152986740016981,0.20558438246914781,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163915_004.csv,L-DSF-01,2.2,1730.0,4,0,0.9974042238843032,6.848895039317836,6.866719505797308,0.9973718924531317,1.74647663124993,-0.5464584080283156,10.378748705213562,798.2221885534253,7.21206932431381,0.18850035331616738,0.01644661910340685,0.08724980518111448,0.005332114076192935,0.028287024307320534,0.0022149605090220695,0.011750431604268488,0.04985340302310467,0.26447379087659684,NORMAL,0,0
STFMK-20201105-LW15-2055_20201126_171101_004.csv,L-DSF-01,2.2,1730.0,0,0,0.9810671379698428,5.4425814045061385,5.547613607528552,0.9810654204770614,0.8295918048194948,-0.373060112850066,8.36942069822776,834.2930323847249,7.126641644763868,0.185076733478971,0.009793387215121295,0.05291528022475094,0.004358076478462042,0.02354740326642528,0.006467058335142807,0.03494257875411236,0.04090233121340636,0.22100201599923858,NORMAL,0,0
STFMK-20201105-LW15-2055_20201126_171101_004.csv,L-DSF-01,2.2,1730.0,1,0,0.9829924590805886,7.134323297909852,7.257759947187653,0.9829820611791223,1.1164134400365224,-0.35901403391398484,10.061162591631472,784.8135950471017,7.103212520978276,0.1798525199081015,0.008437369400985039,0.04691271162225721,0.006729606797612209,0.037417361742002886,0.006213944920471089,0.034550224392998236,0.04214880527082804,0.23435204184164135,NORMAL,0,0
STFMK-20201105-LW15-2055_20201126_171101_004.csv,L-DSF-01,2.2,1730.0,2,0,0.9983477270623883,7.134323297909852,7.146130656194574,0.9983477253968049,2.1946184830670035,-0.5474510044911389,10.267687342010774,776.9650405654897,7.1330234435309965,0.19257919631992035,0.006877927002952222,0.03571479751907538,0.008835706989588965,0.0458809007329677,0.004664524126898668,0.02422132928184918,0.04401680639433029,0.2285647008371963,NORMAL,0,0
STFMK-20201105-LW15-2055_20201126_171101_004.csv,L-DSF-01,2.2,1730.0,3,0,1.0117299930043715,6.506191694243256,6.4307589368942555,1.0117228195641768,1.6835239518938065,-0.49249387573260484,9.639555738344178,802.6225221793223,7.086435223513474,0.18933240177474184,0.008248653510103775,0.04356704627831008,0.005048504688665255,0.026664768636230112,0.0052083807609745155,0.02750918866582163,0.04044896668311811,0.21363995968974317,NORMAL,0,0
STFMK-20201105-LW15-2055_20201126_171101_004.csv,L-DSF-01,2.2,1730.0,4,0,0.9671495629115755,5.2256345883755415,5.403129762720999,0.9671199728100085,0.6180310629492078,-0.29850160227739403,8.213562646981988,785.5443304666468,7.150566450032938,0.16265435521152785,0.009494567312702455,0.058372659621410146,0.010730609447211669,0.06597185444716057,0.005644423160779785,0.03470194913280592,0.04084281437148521,0.2511018799242736,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163939_004.csv,L-DSF-01,2.2,1730.0,0,0,0.9753201936605161,5.203167998859353,5.33483058453428,0.9752872848521283,0.8220860968323644,-0.3394801749113602,8.299692196424619,805.228015789128,7.193969470909126,0.1694415639613263,0.011267061136224327,0.06649526168677211,0.004972868647290488,0.02934857617594645,0.0053164184183795,0.03137611748905322,0.04578287871725582,0.2701986315925731,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163939_004.csv,L-DSF-01,2.2,1730.0,1,0,0.9759413877877318,5.348311251968547,5.480156204960877,0.975938516312157,0.9812462202907279,-0.3882533076546836,8.444835449533814,820.9385174485942,7.1516569310621705,0.18830641682346475,0.010408232580796425,0.05527285132590055,0.00360653549443901,0.019152483251912218,0.004955813747380669,0.026317816625583672,0.03941848695323913,0.20933161821136206,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163939_004.csv,L-DSF-01,2.2,1730.0,2,0,0.9644804527042217,5.348311251968547,5.545276979919441,0.9644618796027121,1.237441346463374,-0.4760575824774023,8.296360914213095,814.0152837884782,7.205665361762254,0.16307900317755333,0.00761812883741868,0.046714345127093965,0.006537965160167398,0.040090784422131556,0.005055895794007411,0.031002739135600258,0.0417023070425196,0.2557184323546296,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163939_004.csv,L-DSF-01,2.2,1730.0,3,0,1.007012804707217,5.112218275499924,5.076616952235471,1.0070092564987339,0.8692102553526553,-0.4173412946136238,8.538044929482854,798.4545119420001,7.122115351531236,0.20359537466675057,0.00762088988396742,0.037431547236480504,0.0090391845204765,0.044397789170171655,0.0042284876340102084,0.020769075137053044,0.045586128712082376,0.22390552234646177,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163939_004.csv,L-DSF-01,2.2,1730.0,4,0,1.0505842366757183,9.097256102463005,8.659235294868008,1.0505842257100555,3.0440511268544634,-0.7255478709013087,12.523082756445934,795.3440965197589,7.151942121904484,0.19618078739648365,0.010133175705935004,0.05165223282265525,0.009066998637003804,0.046217566752239064,0.00603753534340698,0.03077536502697918,0.048173085486621366,0.24555455264466342,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164048_004.csv,L-DSF-01,2.2,1730.0,0,0,1.0467873930810836,6.740712073224935,6.4394280230850685,1.0467870458114295,1.5013584778560878,-0.5421752770081553,10.040122242218866,796.3563920521165,7.1545613893713575,0.2173642341435718,0.006961577545665946,0.03202724483673674,0.006351362676988368,0.029219906862843006,0.004348377433413139,0.02000502727850333,0.049080547622384244,0.22579863617289458,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164048_004.csv,L-DSF-01,2.2,1730.0,1,0,1.0205516861144344,6.740712073224935,6.604968827088385,1.0205511789739523,1.1855417259724632,-0.46226783256051124,10.140438609072113,790.6074307665084,7.176829799798828,0.1883725798891093,0.00808498171009573,0.0429201623445152,0.009273171220826036,0.04922781875305283,0.005553092964620282,0.029479306212662496,0.04259513641041533,0.2261217446588571,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164048_004.csv,L-DSF-01,2.2,1730.0,2,0,0.9882308961085683,4.6257952746356334,4.680885097649039,0.9881843963268622,0.42985718259902406,-0.3279650532860378,8.025521810482813,833.7891874891415,7.137383570347136,0.18991399469271972,0.005609463871525049,0.029536864203194423,0.007823112689909806,0.041192923684047505,0.004632418744250211,0.024392192643546102,0.04065682245323993,0.21408018150017089,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164048_004.csv,L-DSF-01,2.2,1730.0,3,0,0.9918678011117024,4.6257952746356334,4.663721586129018,0.9918634425729842,0.7019962453975435,-0.42446051715453026,7.901996178926087,781.987278243593,7.152690317438266,0.1731411685138442,0.007981373203207902,0.04609748953247776,0.009411697552973481,0.05435851931553142,0.004732143035107264,0.027331125668872254,0.044557334187336074,0.25734684922016865,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_164048_004.csv,L-DSF-01,2.2,1730.0,4,0,1.015459026478667,6.445184644242749,6.3470651953201225,1.0154401263842971,0.9079342406360156,-0.4196406864576482,9.721385548533203,798.6539655381946,7.147590176168459,0.2095619979213352,0.00817032332749875,0.038987618979304174,0.0072847260064284195,0.03476167472483699,0.005150838325988282,0.024579066706177276,0.04565518144692613,0.21786002185407702,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163909_004.csv,L-DSF-01,2.2,1730.0,0,0,1.002782423611737,5.421300473647789,5.406257973804926,1.0027823457143703,0.9890220336474069,-0.37985375724914966,8.330480543076423,816.0683803844986,7.1576900894470725,0.2029282492777821,0.006074812655733649,0.02993576634773027,0.005842540367556662,0.028791163321765973,0.003968844088569724,0.01955786886594038,0.04128424875962809,0.2034425907016789,NORMAL,0,0
STFMK-20201105-LW15-2055_20201125_163909_004.csv,L-DSF-01,2.2,1730.0,1,0,1.0138387557442194,5.751974041692746,5.673460408864299,1.013825598999403,1.288811866630648,-0.5191444902921629,8.73858645190084,799.1662653905712,7.16441022980041,0.17992461822210593,0.007140614117929919,0.03968669873243954,0.0075041192295458616,0.041707017659376025,0.006322367589494209,0.0351389801571769,0.046171839302775575,0.25661768666797596,NORMAL,0,0
